"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Index","Input.UID1","Input.Ques1","Input.Ans1","Input.UID2","Input.Ques2","Input.Ans2","Answer.ans_sen_1","Answer.ans_sen_2","Approve","Reject"
"307FVKVSYSRJDLS909RA00DJX9847T","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:14 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:14 PDT 2020","","","379J5II41QS27SBYJB9ZGB3YS3SLEI","A1RPU0KLMTQU86","Submitted","Wed Mar 11 15:24:12 PDT 2020","Wed Mar 11 15:24:57 PDT 2020","Fri Mar 13 15:24:57 PDT 2020","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","200","71211","where in england is john van der kiste born?","Wendover","83901","what is eric heatherly's label?","DreamWorks Records","john van der kiste was born in wendover in england","Eric healtherly's label is dreamworks records."
"3TTPFEFXCUWULX2ZW661OBMR73A6HI","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:12 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:12 PDT 2020","","","3TVRFO09GMRBDS2FEGZR40O5899LXX","A1PT11HQH8EJ2Z","Submitted","Wed Mar 11 15:54:12 PDT 2020","Wed Mar 11 15:55:09 PDT 2020","Fri Mar 13 15:55:09 PDT 2020","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","1000","76926","what is elton watkins's final resting place","Portland","86211","what's one film that chris noonan wrote","Babe","Elton Watkins's final resting place is in Portland","Babe is written by chris noonan"
"3R6RZGK0XGO1MI7P7EIXM3XTESDVYW","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:14 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:14 PDT 2020","","","3XM0HYN6NMBSYDQWB326XSCIXCRPEG","A1L89JD0FAS0Q","Submitted","Wed Mar 11 15:19:09 PDT 2020","Wed Mar 11 15:19:42 PDT 2020","Fri Mar 13 15:19:42 PDT 2020","","","","33","100% (9/9)","100% (9/9)","0% (0/0)","201","71216","where in indonesia was chrisye born?","Jakarta","83902","what label is marie digby with?","Hollywood Records","Chrisye was born in Jakarta, Indonesia.","Marie Digby is with Hollywood Records."
"3X2YVV51PVGHB1WRLZGKUI5XEG71WF","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:12 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:12 PDT 2020","","","31T4R4OBOUSOV92IJQ2U7ILUC68C73","A1E4A904M2LXXU","Submitted","Wed Mar 11 15:10:44 PDT 2020","Wed Mar 11 15:11:54 PDT 2020","Fri Mar 13 15:11:54 PDT 2020","","","","70","100% (15/15)","100% (15/15)","0% (0/0)","1001","76927","robert goulet died where","Los Angeles","86212","Name a film written by jonathan lynn","The Internecine Project","Robert Goulet died in Los Angeles.","The Internecine Project is a film written by Jonathan Lynn."
"3BVS8WK9Q170N4UEYF5UZ39YLH0BI1","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:12 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:12 PDT 2020","","","33ISQZVXPRYU7QXEA7A5N4D8DI0CCZ","A23BGNP50WTKI2","Submitted","Wed Mar 11 15:19:54 PDT 2020","Wed Mar 11 15:21:23 PDT 2020","Fri Mar 13 15:21:23 PDT 2020","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","1002","76935","where in canada did  charles moss die","Toronto","86213","What film did j. michael straczynski write?","Underworld: Awakening","Charles Moss died in Toronto, Canada.","J. Michael Straczynski wrote ""Underworld: Awakening"" film."
"3OREP8RUT3NMRDOJ8R5RERWI648BG9","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:11 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:11 PDT 2020","","","39DD6S19JRNMCHS2YC08OQEW7C4EZY","A1UEZ91H4LYXZF","Submitted","Wed Mar 11 15:44:50 PDT 2020","Wed Mar 11 15:46:30 PDT 2020","Fri Mar 13 15:46:30 PDT 2020","","","","100","0% (0/0)","0% (0/0)","0% (0/0)","0","70000","where in germany was rudi ball born in?","Berlin","83475","Name a mathematician.","Andrey Markov","rudi ball was born in Berlin.","Andrey Markov is the name of a mathematician"
"3B0MCRZMBS6U8KISUFDF3KFZOZAPPC","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:39 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:39 PDT 2020","","","3L6L49WXW296D1BK2IHFQ0VATO145A","A1RPU0KLMTQU86","Submitted","Wed Mar 11 15:33:06 PDT 2020","Wed Mar 11 15:33:38 PDT 2020","Fri Mar 13 15:33:38 PDT 2020","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","800","75417","is marc ziegler male of female ","male","85547","college place is located in what county and state","Walla Walla County","Marc ziegler is male","College place is located in Walla Walla County"
"33KGGVH24VTW011HV4C6W1J4NID1X8","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:12 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:12 PDT 2020","","","3OF2M9AATI0PYHKCUYBBMLR1R92ZK5","A23BGNP50WTKI2","Submitted","Wed Mar 11 15:55:01 PDT 2020","Wed Mar 11 15:56:10 PDT 2020","Fri Mar 13 15:56:10 PDT 2020","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","1003","76938","where did dina galli take her final breath","Rome","86217","which film did dennis lehane do the film story credits ","Mystic River","Dina Galli took her final breath in Rome.","Mystic Rivet was the film Dennis Lehane did the film story credits."
"36MUZ9VAE7EHMWQCGS699EZ6W95ED2","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:21 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:21 PDT 2020","","","3F0BG9B9MRZ1YC3NFIKJ49DDFUQ7Y6","A1SDDV3KYG16I2","Submitted","Wed Mar 11 15:13:12 PDT 2020","Wed Mar 11 15:13:50 PDT 2020","Fri Mar 13 15:13:50 PDT 2020","","","","38","100% (2/2)","0% (0/0)","0% (0/0)","400","72352","what is the musical genre that  autumn owls creates","indie rock","84481","how did babe ruth die","esophageal cancer","The Autumn Owls creats music in the Indie Rock genre.","Babe Ruth died of esophageal cancer."
"3BS6ERDL94JD9HXXAANBXQ7TFBH6D9","31PT71NFRPQKQJU87018ZJJG8LMGVZ","Phrase a answer in a sentence given the question answer pair","You are provided with a question and its short answer. The task here is to phrase a sentence using the answer and question.","english,nlp,grammar, nlg","$0.03","Wed Mar 11 15:09:11 PDT 2020","1","BatchId:3953048;OriginalHitTemplateId:928390828;","120","172800","Sat Mar 14 15:09:11 PDT 2020","","","3FE2ERCCZZKEA43L5H52246W1EXOPJ","A23BGNP50WTKI2","Submitted","Wed Mar 11 15:17:49 PDT 2020","Wed Mar 11 15:18:53 PDT 2020","Fri Mar 13 15:18:53 PDT 2020","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","1","70001","where in the united states was john morris russell born","Cleveland","83477","Name a composer.","Piotr Hertel","John Morris Russel was born in Cleveland, United States.","Piotr Hertel is a composer."
